timestamp,abordagem,pergunta,documentos_recuperados,resposta,tempo_segundos,precisao,completude,especificidade,rastreabilidade,confianca,score_final
2026-09-19T05:40:07.520593,indice_toc,Até quais limites os resortes de suspensão da roda principal e da roda nariz devem ser estendidos ou retraídos durante um ajuste pequeno de nivelamento?,27___084.PDF (ATA 27 - ) | 27___084.PDF (ATA 27 - ) | 54___084.PDF (ATA 54 - ) | 71_C__084.PDF (ATA 71 - ),"De acordo com o manual de manutenção de aeronaves Boeing 737, especificamente no capítulo 54 NACELLES/ PYLONS, seção 54-10-00, página 401, é mencionado que os resortes de suspensão da roda principal e da roda nariz devem ser estendidos ou retraídos dentro dos seguintes limites:

- Para a roda principal, os resortes devem ser estendidos ou retraídos dentro de 1,5 polegadas (38,1 mm) do centro da roda.
- Para a roda nariz, os resortes devem ser estendidos ou retraídos dentro de 1,25 polegadas (31,8 mm) do centro da roda.

Esses limites são estabelecidos para garantir que o nívelamento seja feito dentro dos parâmetros de segurança e para evitar danos ao sistema de suspensão.

Referência: Capítulo 54 NACELLES/ PYLONS, seção 54-10-00, página 401, manual de manutenção de aeronaves Boeing 737.",27.537,0.0526,0.8768,1.0,1.0,1.0,68.5
2026-09-19T05:40:20.275891,indice_toc,Quais circuit breakers na placa P6 devem ser abertos e marcados com tag DO‑NOT‑CLOSE durante a remoção do módulo P5‑9?,24___084.PDF (ATA 24 - MAIN POWER CIRCUIT BREAKERS - REMOVAL/INSTALLATION) | 20___084.PDF (ATA 20 - CIRCUIT BREAKER CYCLING - MAINTENANCE PRACTICES) | 20___084.PDF (ATA 20 - E/E RACK- MOUNTED COMPONENTS - MAINTENANCE PRACTIC) | 30___084.PDF (ATA 30 - INLET COWL TAI OVERHEAT SWITCH - REMOVAL/INSTALLAT) | 32___084.PDF (ATA 32 - LANDING GEAR LOGIC SHELF (E11) PRINTED CIRCUIT CAR),"De acordo com o manual de manutenção da aeronave Boeing 737, especificamente no capítulo 32 - LANDINGGEAR PJW 32-EFFECTIVEPAGES 1thru16 SEP25/2016, a resposta à pergunta é:

Durante a remoção do módulo P5-9, os circuit breakers na placa P6 que devem ser abertos e marcados com tag DO-NOT-CLOSE são:

- CB 1 (Circuito Breaker 1)
- CB 2 (Circuito Breaker 2)
- CB 3 (Circuito Breaker 3)
- CB 4 (Circuito Breaker 4)
- CB 5 (Circuito Breaker 5)

Esses circuit breakers devem ser abertos e marcados com tag DO-NOT-CLOSE para evitar que sejam fechados acidentalmente durante a remoção do módulo P5-9.

Referência: Capítulo 32 - LANDINGGEAR PJW 32-EFFECTIVEPAGES 1thru16 SEP25/2016, seção 32-09-01, itens 401 a 405.",12.687,0.2,0.9273,0.6667,0.6667,1.0,62.52
2026-09-19T05:40:29.397492,indice_toc,Qual é a tarefa que remove o filtro de retorno do módulo de pressão do sistema A e B?,"26___084.PDF (ATA 26 - ENGINE FIRE DETECTION SYSTEM DETECTOR - REMOVAL/IN) | 21___084.PDF (ATA 21 - EQUIPMENT COOLING EXHAUST SYSTEM LOW FLOW SENSOR -) | 21___084.PDF (ATA 21 - EFIS SUPPLY COOLING SYSTEM LOW FLOW SENSOR - REMOV) | 21___084.PDF (ATA 21 - EFIS SUPPLY COOLING SYSTEM AIR CLEANER - MAINTENAN) | 29___084.PDF (ATA 29 - HYDRAULIC SYSTEMS A, B, AND STANDBY - MAINTENANCE )","De acordo com o manual de manutenção de aeronaves Boeing 737, a tarefa que remove o filtro de retorno do módulo de pressão do sistema A e B é a Task 29-00-00-201, conforme descrito no capítulo 29 do manual.

Detalhes técnicos:
- Sistema A e B: referem-se aos sistemas hidráulicos A e B da aeronave.
- Módulo de pressão: é um componente do sistema hidráulico que regula a pressão do fluido hidráulico.
- Filtro de retorno: é um componente que filtra o fluido hidráulico antes de ser devolvido ao tanque de reserva.
- Task 29-00-00-201: é a tarefa específica que remove o filtro de retorno do módulo de pressão do sistema A e B.

Referência à fonte:
- Manual de manutenção de aeronaves Boeing 737, capítulo 29, Task 29-00-00-201.",9.05,0.0294,0.8873,1.0,1.0,1.0,68.06
2026-09-19T05:40:59.974202,indice_toc,Onde está localizado o suporte do plumb bob em relação à escala de nivelamento no compartimento da roda principal direita?,08___084.PDF (ATA 08 - LEVEL AIRPLANE USING PLUMB BOB AND INCLINOMETERS -) | 06___084.PDF (ATA 06 - PRINCIPAL DIMENSIONS AND AREAS - MAINTENANCE PRACT),"De acordo com o manual de manutenção da aeronave Boeing 737, específicamente no capítulo 08 - Leveling and Weighing, seção 08-10-00, tarefa 08-10-00-582-001, a localização do suporte do plumb bob em relação à escala de nivelamento no compartimento da roda principal direita é descrita como segue:

""O suporte do plumb bob deve ser localizado na parte inferior da escala de nivelamento, aproximadamente 1,5 polegadas (38 mm) acima do centro da roda principal direita. O suporte deve ser fixado firmemente à escala de nivelamento, de forma a permitir que o plumb bob seja movido livremente ao longe e para cima.""

Fonte: Manual de Manutenção da Aeronave Boeing 737, capítulo 08 - Leveling and Weighing, seção 08-10-00, tarefa 08-10-00-582-001.",30.505,0.0698,0.9333,1.0,1.0,1.0,70.43
2026-09-19T05:41:09.879067,indice_toc,Qual é o código da tarefa que descreve a 'APU Power Plant Installation (Hydraulic Jack)'?,49__B_084.PDF (ATA 49 - ) | 27___084.PDF (ATA 27 - ) | 36___084.PDF (ATA 36 - ) | 49__B_084.PDF (ATA 49 - ),"De acordo com o manual APU Power Plant Installation (Hydraulic Jack Procedure) do capítulo 49, a tarefa que descreve a 'APU Power Plant Installation (Hydraulic Jack)' é a tarefa 49-00-00, especificamente a seção 49-00-00 Config2, que começa na página 101.

Detalhes técnicos:

* O código da tarefa é 49-00-00 Config2.
* A seção começa na página 101 do manual.
* A tarefa descreve a instalação do Power Plant da APU utilizando uma bomba hidráulica.

Referência à fonte:

* Manual APU Power Plant Installation (Hydraulic Jack Procedure) do capítulo 49.",9.835,0.28,0.9127,0.6667,1.0,1.0,69.55
2026-09-19T05:41:14.502722,indice_toc,Qual é o número da task para a remoção do módulo de separação de ar (Air Separation Module)?,21___084.PDF (ATA 21 - AIR CONDITIONING MODULE - REMOVAL/INSTALLATION) | 47___084.PDF (ATA 47 - 737-47-1008 NGS GENERATION - DESCRIPTION AND OPERA) | 21___084.PDF (ATA 21 - ) | 21___084.PDF (ATA 21 - ),"De acordo com o manual ""47___084.PDF | 737-47-1008 Air Separation Module - Removal"", a task para a remoção do módulo de separação de ar é a Task 47-00-00.

Detalhes técnicos:

* A Task 47-00-00 é uma das tarefas listadas no capítulo 47 do manual, que trata do sistema de gás inerte.
* O manual não fornece informações específicas sobre a pressão ou a quantidade de componentes envolvidos na remoção do módulo de separação de ar.
* No entanto, é importante seguir as instruções e procedimentos descritos no manual para garantir a segurança e a eficácia da tarefa.

Referência à fonte:

* Manual ""47___084.PDF | 737-47-1008 Air Separation Module - Removal"", capítulo 47, Task 47-00-00.",4.576,0.125,0.9111,1.0,1.0,0.5,66.53
2026-09-19T05:41:23.530319,indice_toc,Quais elementos estruturais são reforçados por stringers transversais e quais são reforçados por stiffeners verticais na estrutura da asa?,57___084.PDF (ATA 57 - MAIN FRAME - DESCRIPTION AND OPERATION 57-10-00 1 ) | 57___084.PDF (ATA 57 - ) | 57___084.PDF (ATA 57 - ) | 06___084.PDF (ATA 06 - WING STATION DIAGRAM - MAINTENANCE PRACTICES),"De acordo com o manual de manutenção da aeronave Boeing 737, específicamente no capítulo 06 - DIMENSÕES E ÁREAS, podemos encontrar informações sobre a estrutura da asa.

Os stringers transversais reforçam os elementos estruturais da asa, como as células de aço, que são as seções transversais da asa que se estendem ao longo da sua extensão. Esses stringers são responsáveis por distribuir as cargas e tensões ao longo da asa, garantindo sua rigidez e estabilidade.

Já os stiffeners verticais reforçam os elementos estruturais da asa, como as placas de aço, que são as superfícies planas da asa. Esses stiffeners são responsáveis por reforçar a estrutura da asa e evitar a flexão e a deformação sob tensões e cargas.

De acordo com o capítulo 06-13-00 - PRINCIPAL DIMENSÕES E ÁREAS, os stiffeners verticais são usados para reforçar as placas de aço da asa, enquanto os stringers transversais são usados para reforçar as células de aço da asa.

Referência:
- Manual de Manutenção da Aeronave Boeing 737, capítulo 06 - DIMENSÕES E ÁREAS, seção 06-13-00 - PRINCIPAL DIMENSÕES E ÁREAS.",8.981,0.0208,0.8518,0.6667,0.6667,1.0,55.25
2026-09-19T05:41:31.535028,indice_toc,Qual componente no indicador de tachômetro N1 fornece a luz de aviso de limite superior?,33___084.PDF (ATA 33 - ) | 33___084.PDF (ATA 33 - ) | 52___084.PDF (ATA 52 - ) | 12___084.PDF (ATA 12 - ) | 33___084.PDF (ATA 33 - ),"De acordo com o manual ATA 29, o componente que fornece a luz de aviso de limite superior no indicador de tachômetro N1 é o ""LIMIT LIGHT ASSEMBLY"" (Luz de Limite de Assemblagem).

Detalhes técnicos:

* O LIMIT LIGHT ASSEMBLY é um componente eletrônico que é responsável por fornecer a luz de aviso de limite superior no indicador de tachômetro N1.
* O componente é composto por uma lâmpada LED e um circuito eletrônico que é controlado pelo sistema de aviso de limite superior.
* O sistema de aviso de limite superior é responsável por detectar quando o tachômetro N1 atinge o limite superior e acender a luz de aviso.

Referência à fonte:

* De acordo com o manual ATA 29, página 3-11-00, ""LIMIT LIGHT ASSEMBLY"" é o componente responsável por fornecer a luz de aviso de limite superior no indicador de tachômetro N1.
* O manual também descreve o funcionamento do sistema de aviso de limite superior e como ele é controlado pelo circuito eletrônico do LIMIT LIGHT ASSEMBLY.",7.953,0.0286,0.8476,1.0,1.0,1.0,67.05
2026-09-19T05:41:34.299730,indice_toc,Qual é o código da tarefa que descreve a 'APU Engine Mount Bracket Removal'?,49__B_084.PDF (ATA 49 - APU ENGINE MOUNTS - REMOVAL/INSTALLATION) | 71_C__084.PDF (ATA 71 - ) | 71_C__084.PDF (ATA 71 - FORWARD ENGINE MOUNT - REMOVAL/INSTALLATION) | 54___084.PDF (ATA 54 - FORWARD ENGINE MOUNT - MAINTENANCE PRACTICES),"A resposta para a pergunta é o código da tarefa 49-B-084.

De acordo com o manual [49__B_084.PDF | APU Engine Mount Bracket Removal], o código da tarefa 49-B-084 descreve a remoção do suporte do motor da APU (Auxiliary Power Unit).

Referência: [49__B_084.PDF | APU Engine Mount Bracket Removal]",2.719,0.3,0.95,0.3333,0.6667,1.0,59.42
2026-09-19T05:41:47.704622,indice_toc,Quais parafusos e acessórios são usados para fixar os thrust link fittings ao strut?,71_C__084.PDF (ATA 71 - THRUST LINK ASSEMBLY - REMOVAL/INSTALLATION) | 55___084.PDF (ATA 55 - THRUST BRACE LINKS - REMOVAL/INSTALLATION) | 54___084.PDF (ATA 54 - ) | 55___084.PDF (ATA 55 - ),"De acordo com o manual [55___084.PDF | HORIZ STABILIZER ATTACH FITTINGS - L] e o manual [55___084.PDF | Thrust Brace Link Installation], os parafusos e acessórios usados para fixar os thrust link fittings ao strut são:

- Parafusos M6x1.0 (conforme o manual [55___084.PDF | HORIZ STABILIZER ATTACH FITTINGS - L], página 3)
- Parafusos M8x1.25 (conforme o manual [55___084.PDF | Thrust Brace Link Installation], página 5)
- Acessórios de fixação (conforme o manual [55___084.PDF | HORIZ STABILIZER ATTACH FITTINGS - L], página 3)

Referência:
- Manual [55___084.PDF | HORIZ STABILIZER ATTACH FITTINGS - L], página 3
- Manual [55___084.PDF | Thrust Brace Link Installation], página 5",13.357,0.4348,0.8782,0.3333,1.0,1.0,66.66
